content,timestamp,platform,stock_name,delta_seconds,weight
,2025-03-18 00:59:31+00:00,toss,삼성전자,369198.0,0.013938158280350168
쌤님들 주가를 보지말고 거래량을 보세여 오릅니다,2025-03-18 00:59:17+00:00,toss,삼성전자,369212.0,0.013935899965450934
7만전자 갑니다,2025-03-18 00:58:47+00:00,toss,삼성전자,369242.0,0.013931061951277897
"59 59 59 59 59 59 59 59 59 59 59

안깨진다  다시 5만 초반",2025-03-18 00:58:45+00:00,toss,삼성전자,369244.0,0.013930739476724342
하냐,2025-03-18 00:58:08+00:00,toss,삼성전자,369281.0,0.013924775043729519
"닉스는  파란불인데
그래도 넌 빨간불이다
그나마 방어 하는듯",2025-03-18 00:58:08+00:00,toss,삼성전자,369281.0,0.013924775043729519
어휴,2025-03-18 00:57:49+00:00,toss,삼성전자,369300.0,0.013921713219222203
59벽이 높나,2025-03-18 00:57:44+00:00,toss,삼성전자,369305.0,0.013920907587833336
젠슨황 믿는다고,2025-03-18 00:57:38+00:00,toss,삼성전자,369311.0,0.013919940891705958
저번도 59층이 한계였는데 이번에도 못가네,2025-03-18 00:57:10+00:00,toss,삼성전자,369339.0,0.013915430530635334
개미들아 얼른다 팔아라 이번에 매물대 뚫고올라가면 다시는 못탈듯,2025-03-18 00:57:00+00:00,toss,삼성전자,369349.0,0.013913820041599384
,2025-03-18 00:56:27+00:00,toss,삼성전자,369382.0,0.013908506750089176
개인 던지는거봐,2025-03-18 00:56:17+00:00,toss,삼성전자,369392.0,0.013906897062370343
마의 59 긴 하네,2025-03-18 00:56:13+00:00,toss,삼성전자,369396.0,0.013906253239446806
,2025-03-18 00:56:03+00:00,toss,삼성전자,369406.0,0.013904643812535871
"왜 팔지 어제부터 외인들 엄청 들어오는데
물론 난 진작에 정리했지만",2025-03-18 00:56:01+00:00,toss,삼성전자,369408.0,0.013904321949506228
던지는 이유를 생각해보셈 먹거리가 널렸는데,2025-03-18 00:55:52+00:00,toss,삼성전자,369417.0,0.013902873658069644
"젠슨황 아직 연설안해서 채결강도 낮은거
결과야 모르겠지망",2025-03-18 00:55:25+00:00,toss,삼성전자,369444.0,0.013898529688832047
가지마,2025-03-18 00:55:08+00:00,toss,삼성전자,369461.0,0.01389579529344331
조금더 지켜볼래,2025-03-18 00:54:47+00:00,toss,삼성전자,369482.0,0.013892418253619141
일단부분탈출,2025-03-18 00:54:30+00:00,toss,삼성전자,369499.0,0.013889685060593581
,2025-03-18 00:54:25+00:00,toss,삼성전자,369504.0,0.013888881282632484
아직 수익권이 지켜봐야지,2025-03-18 00:54:16+00:00,toss,삼성전자,369513.0,0.013887434599514931
"매일 오백원씩 올라가면된다  
삼전 화이팅",2025-03-18 00:54:07+00:00,toss,삼성전자,369522.0,0.013885988067085677
아 더럽노  평단 낮추든가 햇어야 했는데 시체 널려잇는듯,2025-03-18 00:53:34+00:00,toss,삼성전자,369555.0,0.013880685403813684
다시 제자리로 돌아가는,2025-03-18 00:53:29+00:00,toss,삼성전자,369560.0,0.01387988214665099
많이팔긴많이파네 더 지켜봐도 될거같은데,2025-03-18 00:53:15+00:00,toss,삼성전자,369574.0,0.013877633273878785
익절할 시간인가 체결강도가 너무 낮내,2025-03-18 00:52:58+00:00,toss,삼성전자,369591.0,0.01387490298964871
,2025-03-18 00:52:23+00:00,toss,삼성전자,369626.0,0.013869283507506798
그래도 오늘 고점에 잘 탈출한듯,2025-03-18 00:51:45+00:00,toss,삼성전자,369664.0,0.013863184932369486
저항 맞고 흐르네 다시 돌파해보자,2025-03-18 00:51:44+00:00,toss,삼성전자,369665.0,0.013863024479768732
평소 삼성 돌아왔나,2025-03-18 00:51:27+00:00,toss,삼성전자,369682.0,0.013860297069671387
또 올게요,2025-03-18 00:51:27+00:00,toss,삼성전자,369682.0,0.013860297069671387
이제는 놓아줘야긋어요,2025-03-18 00:51:20+00:00,toss,삼성전자,369689.0,0.013859174174424851
58700에 간볼라다 안들어가길 잘했노,2025-03-18 00:51:15+00:00,toss,삼성전자,369694.0,0.013858372162088949
불타기해서 평단올려도 될까,2025-03-18 00:51:13+00:00,toss,삼성전자,369696.0,0.013858051370149928
"에휴 팔려고했었데 냅두기잘햇네 
더올랴",2025-03-18 00:50:52+00:00,toss,삼성전자,369717.0,0.013854683503081226
어제부터 59 걸었다가  장 열리자마자 분위기 좋길래 취소하고 못올라가길래 다시 59걸었는데  59 진입자체를 못하네,2025-03-18 00:50:48+00:00,toss,삼성전자,369721.0,0.013854042097396133
오르락내리락 보고있자니 꼭 건강검진 결과 기다리는 심정이네요,2025-03-18 00:50:35+00:00,toss,삼성전자,369734.0,0.01385195773398683
꼬박 느낌이고,2025-03-18 00:49:55+00:00,toss,삼성전자,369774.0,0.013845546274840038
경제가 오르기 시작했다 다들 사라,2025-03-18 00:48:49+00:00,toss,삼성전자,369840.0,0.013834973854471423
괜히 팔았는지,2025-03-18 00:48:41+00:00,toss,삼성전자,369848.0,0.013833692897678261
드디어 탈출각인가,2025-03-18 00:48:04+00:00,toss,삼성전자,369885.0,0.013827770015084914
"좀 오르게
배짱 있잖아요 우리
가오가 없지 돈이 없나요
아니 돈이 없지 가오가없나요


맞나",2025-03-18 00:45:52+00:00,toss,삼성전자,370017.0,0.013806660384857634
탈출할 시기가 다가온다 이번엔 제발 욕심에 사로잡히지 말고 탈출해야지,2025-03-18 00:45:49+00:00,toss,삼성전자,370020.0,0.013806180995250382
좋은 거래였다,2025-03-18 00:44:33+00:00,toss,삼성전자,370096.0,0.013794042009063602
기다리니 올라가네,2025-03-18 00:43:50+00:00,toss,삼성전자,370139.0,0.01378717862675538
또 보쟈,2025-03-18 00:43:26+00:00,toss,삼성전자,370163.0,0.013783349386778124
조금만 더가자,2025-03-18 00:43:12+00:00,toss,삼성전자,370177.0,0.013781116154621091
"위기에 강하고
역전에 능함며
승부에 독한 삼성

이재용 삼성전자 회장이 전 계열사 임원에게",2025-03-18 00:42:52+00:00,toss,삼성전자,370197.0,0.013777926450630095
상쳐줘,2025-03-18 00:42:33+00:00,toss,삼성전자,370216.0,0.013774896915665686
개미들은 역시 조금 수익나면 팔기바쁘누,2025-03-18 00:42:28+00:00,toss,삼성전자,370221.0,0.013774099780344854
일단 줄먹하고 다시 와야겠당,2025-03-18 00:41:44+00:00,toss,삼성전자,370265.0,0.013767086978312495
6만전자가즈아,2025-03-18 00:41:13+00:00,toss,삼성전자,370296.0,0.01376214828453938
널 믿었어 넌 곧 왕좌를 다시 찾을거야 넌 우리 모두의 희망이니까,2025-03-18 00:41:09+00:00,toss,삼성전자,370300.0,0.01376151116279303
다시 꼬라박지마,2025-03-18 00:39:42+00:00,toss,삼성전자,370387.0,0.013747661059892837
좋아,2025-03-18 00:39:36+00:00,toss,삼성전자,370393.0,0.013746706394356625
어제 58에 못판 거 오늘 59에 올려봅니다 안팔리면 말구,2025-03-18 00:39:34+00:00,toss,삼성전자,370395.0,0.01374638818724342
5300원에 쩌억,2025-03-18 00:39:19+00:00,toss,삼성전자,370410.0,0.013744001868668169
화이팅,2025-03-18 00:39:17+00:00,toss,삼성전자,370412.0,0.013743683724159015
에이 힘이떨어지나,2025-03-18 00:39:08+00:00,toss,삼성전자,370421.0,0.013742252164999417
"삼성전자 소식을 가져왔어요

이재용 삼성전자 회장이 임직원에게 사즉생 메시지를 전하며 결속을 강조한 가운데 엔비디아의 연례 개발자 회의GTC 2025 개최 기대감이 반영된 영향 때문으로 해석된다

 토스증권에서 기사 보기
httpstossinvestcomulEApMmB

 앞으로 삼성전자A005930의 주가는",2025-03-18 00:38:54+00:00,toss,삼성전자,370435.0,0.013740025591574938
삼전이 오르니 떨리네요,2025-03-18 00:38:29+00:00,toss,삼성전자,370460.0,0.013736050464858393
"숨고르고 8층까지 올해 뚝 가보자

그래야 대한민국 시총 1위기업이지

응원한다 대한민국",2025-03-18 00:37:53+00:00,toss,삼성전자,370496.0,0.013730328302697931
개인들 매수한다,2025-03-18 00:37:49+00:00,toss,삼성전자,370500.0,0.013729692654064788
"팔지 않으면 올라갈 것이고 
팔면 떨어질 것이니
얼음",2025-03-18 00:37:48+00:00,toss,삼성전자,370501.0,0.0137295337465046
나약한 녀석 이였냐,2025-03-18 00:36:47+00:00,toss,삼성전자,370562.0,0.013719843862450239
이제 내려가노,2025-03-18 00:36:44+00:00,toss,삼성전자,370565.0,0.013719367487253248
삼쪽이 드디어 6층가나,2025-03-18 00:36:03+00:00,toss,삼성전자,370606.0,0.013712858683712144
저녁값 꺼억,2025-03-18 00:35:33+00:00,toss,삼성전자,370636.0,0.013708098100984847
"65층입니다

우리삼전 작년부터 그냥 존버하고있는데
그냥죽지 않는군요

7층까지 가즈아",2025-03-18 00:35:02+00:00,toss,삼성전자,370667.0,0.013703180568405936
예상보다 오래들고있었다물론 예상보다지만,2025-03-18 00:34:57+00:00,toss,삼성전자,370672.0,0.013702387583216583
"7500원대 있어요
살려주세요",2025-03-18 00:34:46+00:00,toss,삼성전자,370683.0,0.013700643177325627
밥먹자요,2025-03-18 00:34:41+00:00,toss,삼성전자,370688.0,0.013699850338971788
,2025-03-18 00:34:26+00:00,toss,삼성전자,370703.0,0.01369747209918278
팬오션에서 잘 갈아탔네,2025-03-18 00:34:23+00:00,toss,삼성전자,370706.0,0.013696996500769639
회장님 가오가 있지 마이클 병주에게 밀리면 됩니까 주가 올려서 1등 부자 되셔야죠,2025-03-18 00:34:13+00:00,toss,삼성전자,370716.0,0.013695411291987104
탈출 타이밍,2025-03-18 00:34:08+00:00,toss,삼성전자,370721.0,0.013694618756395648
"6만에 물린 흑우 부들거리면 개추
일단 나부터 개추",2025-03-18 00:33:58+00:00,toss,삼성전자,370731.0,0.013693033822799083
얘네 배당락 언제쯤일까요,2025-03-18 00:33:37+00:00,toss,삼성전자,370752.0,0.013689706059288122
하하,2025-03-18 00:33:28+00:00,toss,삼성전자,370761.0,0.013688280122509111
5900원 좀 비켜주세유,2025-03-18 00:32:58+00:00,toss,삼성전자,370791.0,0.013683528072522991
감사합니다,2025-03-18 00:32:51+00:00,toss,삼성전자,370798.0,0.013682419498258585
6만뚫어라,2025-03-18 00:32:34+00:00,toss,삼성전자,370815.0,0.01367972762036786
5900언제뚫릴까,2025-03-18 00:31:58+00:00,toss,삼성전자,370851.0,0.013674028921170825
"개인이 돈을 못보는이유
배추벌레가 되어야 벌지",2025-03-18 00:31:58+00:00,toss,삼성전자,370851.0,0.013674028921170825
100점,2025-03-18 00:31:43+00:00,toss,삼성전자,370866.0,0.013671655163877736
내려가겠네 외인판다,2025-03-18 00:31:26+00:00,toss,삼성전자,370883.0,0.013668965403761129
1년 물린거  같다  지긋지긋,2025-03-18 00:31:04+00:00,toss,삼성전자,370905.0,0.013665485323247552
6층 죰 가자,2025-03-18 00:29:59+00:00,toss,삼성전자,370970.0,0.013655208442396805
56에서 딸굴 줄 알고 어제 팔았는데 머선 일이고,2025-03-18 00:29:35+00:00,toss,삼성전자,370994.0,0.01365141585571312
"49본날 꼴받아서 아이폰으로 바꿨는데
이걸 양전하네",2025-03-18 00:28:54+00:00,toss,삼성전자,371035.0,0.01364493929008826
"예상대로 삼성전자 이평선이 골든크로스를 잘 그려내주면서 6만대를 코 앞에 두고있는 상황입니다

매물대는 주로 7384 사이에 몰려있으며 이전 매물대는 매우 얇은것으로 보이지요

6263만선만 뚫리면 이후 상승 및 하락은 펜트하우스에 거주하고 계신 분들이 손절을 하느냐 마느냐에 따라 달라지겠지요

그래서 저는 6061만에 전량 매도할 계획입니다

앞으로의 예상 시나리오는 당장 60만은 쉽게 주지 않을 것 같고 한번 상승세를 꺾은 다음 상승하는 방향으로 나아갈 것 같습니다

카카오와 꽤 비슷한 패턴이죠

개인들은 대량 던지고 외인과 기관은 개인이 던지는 물량 전부 받아먹는거 알고도 당하면 호9입니다

오래 앉아있는 사람이 이기는거예요 

성투하세요 다들

팔로우 부탁드립니다",2025-03-18 00:28:53+00:00,toss,삼성전자,371036.0,0.013644781363464108
15만 가즈아,2025-03-18 00:28:18+00:00,toss,삼성전자,371071.0,0.013639255083009429
부자다,2025-03-18 00:28:14+00:00,toss,삼성전자,371075.0,0.01363862365063145
삼성전자 주식으로 수익을 냈다 대단하지,2025-03-18 00:28:11+00:00,toss,삼성전자,371078.0,0.013638150095531742
"6만 넘어가게 그만좀 팔지
기다리면 오르겠구만",2025-03-18 00:28:08+00:00,toss,삼성전자,371081.0,0.013637676556874622
59층이 고비네,2025-03-18 00:27:46+00:00,toss,삼성전자,371103.0,0.01363420444241431
안녕하세요 갑옷거인입니다 59층 벽 별거 아닙니다,2025-03-18 00:27:34+00:00,toss,삼성전자,371115.0,0.013632310934405081
최고,2025-03-18 00:27:19+00:00,toss,삼성전자,371130.0,0.013629944419189357
외인들의 매수세가 대단하다 조만간 6만점프할 듯,2025-03-18 00:27:03+00:00,toss,삼성전자,371146.0,0.013627420589103205
63800원 주차각나오네,2025-03-18 00:27:03+00:00,toss,삼성전자,371146.0,0.013627420589103205
우왕 주식초보라 투자금은 엄청 적어서 얻은건 별로 없지만 오르니까 기분좋고 신기해요,2025-03-18 00:26:44+00:00,toss,삼성전자,371165.0,0.013624424147853694
추매 마렵노,2025-03-18 00:26:39+00:00,toss,삼성전자,371170.0,0.013623635720195693
힘내라,2025-03-18 00:26:38+00:00,toss,삼성전자,371171.0,0.01362347804013921
주가가 오르면 비싸져서 못사고 떨어지면 무서워서 못사고 나는 영원히 껄무새로 살다 갈것 같다,2025-03-18 00:26:26+00:00,toss,삼성전자,371183.0,0.013621586021804622
얘 오늘 왜이러지,2025-03-18 00:26:21+00:00,toss,삼성전자,371188.0,0.013620797758385275
다음에 보자,2025-03-18 00:25:56+00:00,toss,삼성전자,371213.0,0.013616857125472394
"삼전화이팅
모든산업의 기본이다
삼전 없음 암것도아녀",2025-03-18 00:25:34+00:00,toss,삼성전자,371235.0,0.01361339031158132
6만에 걸쟈 우리,2025-03-18 00:25:30+00:00,toss,삼성전자,371239.0,0.013612760076618744
이번에는 조금 털었음 또 못먹을까봐 후,2025-03-18 00:25:21+00:00,toss,삼성전자,371248.0,0.013611342154628817
이번달전에 다파삼 공매도 때매 올려주고있는거임,2025-03-18 00:25:19+00:00,toss,삼성전자,371250.0,0.013611027080910821
59층은 갈듯,2025-03-18 00:25:00+00:00,toss,삼성전자,371269.0,0.013608034244318836
다시한번 89만전자 가자,2025-03-18 00:23:47+00:00,toss,삼성전자,371342.0,0.013596541571191568
방금 5만주 거래 뜬거봄  뭔일나려나 진짜 개떡상인가,2025-03-18 00:23:37+00:00,toss,삼성전자,371352.0,0.013594967988464178
이번주내로 60층 찍을것 같은 느낌이 드는데,2025-03-18 00:22:47+00:00,toss,삼성전자,371402.0,0.013587102806162092
외인기관이 풀매수하나보넹,2025-03-18 00:22:08+00:00,toss,삼성전자,371441.0,0.013580971122914154
5만살짝 깨지긴했지만 만족,2025-03-18 00:22:08+00:00,toss,삼성전자,371441.0,0.013580971122914154
59마감 날듯 한데 전 59걸어놓겟슴다사실 쫄보라,2025-03-18 00:22:02+00:00,toss,삼성전자,371447.0,0.013580028032666072
오늘 6만 가나요,2025-03-18 00:21:40+00:00,toss,삼성전자,371469.0,0.01357657059535943
빨리 팔아주라 개인들아,2025-03-18 00:20:57+00:00,toss,삼성전자,371512.0,0.013569815418423673
사즉생 올인하세요,2025-03-18 00:20:49+00:00,toss,삼성전자,371520.0,0.013568559012200934
6만전자,2025-03-18 00:20:42+00:00,toss,삼성전자,371527.0,0.01356745975218214
수고요,2025-03-18 00:20:38+00:00,toss,삼성전자,371531.0,0.01356683164358513
"비싸게 안사고 
천천히 매집하면서 올리는거지 
6500원 본다",2025-03-18 00:20:25+00:00,toss,삼성전자,371544.0,0.013564790491460768
6만 가즈아,2025-03-18 00:20:24+00:00,toss,삼성전자,371545.0,0.013564633492479378
왜올라,2025-03-18 00:20:20+00:00,toss,삼성전자,371549.0,0.013564005514724696
6만 안착기원,2025-03-18 00:20:00+00:00,toss,삼성전자,371569.0,0.013560866062009923
왠일 이야,2025-03-18 00:19:45+00:00,toss,삼성전자,371584.0,0.013558511949341238
화이링,2025-03-18 00:19:42+00:00,toss,삼성전자,371587.0,0.013558041175849533
하아 살았다,2025-03-18 00:19:42+00:00,toss,삼성전자,371587.0,0.013558041175849533
"주식이 오르고 내리는문제는
세력들이 알아서 하겠지요
개인이 뭐 알수있는상황이 아니닌까요",2025-03-18 00:19:35+00:00,toss,삼성전자,371594.0,0.013556942767935738
6층에 많이 있나보네,2025-03-18 00:19:03+00:00,toss,삼성전자,371626.0,0.013551922607738374
제발,2025-03-18 00:18:18+00:00,toss,삼성전자,371671.0,0.013544866152491586
왜 올라가지,2025-03-18 00:18:02+00:00,toss,삼성전자,371687.0,0.01354235807618128
한번은 털겠지요,2025-03-18 00:17:43+00:00,toss,삼성전자,371706.0,0.013539380338751824
내려와라좀 거기 니자리아니여,2025-03-18 00:17:39+00:00,toss,삼성전자,371710.0,0.013538753530097565
박스권 상단에 막혀서 못올라갈듯,2025-03-18 00:17:39+00:00,toss,삼성전자,371710.0,0.013538753530097565
곧 배당금 나와요  외인들이 배당금을 노리는걸까요,2025-03-18 00:17:13+00:00,toss,삼성전자,371736.0,0.013534679981104624
엔비디아  hbm3e 후공정 실사 92점 획득으로 6월 초 퀄 통과 유력이라네요,2025-03-18 00:16:42+00:00,toss,삼성전자,371767.0,0.01352982465914371
6만전자 가자,2025-03-18 00:16:33+00:00,toss,삼성전자,371776.0,0.013528415375809831
59 방어선  못뚫음 그냥 파셈,2025-03-18 00:16:30+00:00,toss,삼성전자,371779.0,0.013527945647319886
어제 팔았구만,2025-03-18 00:16:17+00:00,toss,삼성전자,371792.0,0.01352591034565759
"59층 쫌 치워봐 올라보자
글럿다글럿어",2025-03-18 00:16:15+00:00,toss,삼성전자,371794.0,0.013525597249504877
박스권 상단이니 넘거나 다시 내려가거나,2025-03-18 00:16:12+00:00,toss,삼성전자,371797.0,0.013525127618864853
탈출각인가,2025-03-18 00:15:55+00:00,toss,삼성전자,371814.0,0.013522466686563303
"외국인이 계속 사고있다
이때 왜 파냐 
오늘 새벽 황한테 정보 받았나보다",2025-03-18 00:15:47+00:00,toss,삼성전자,371822.0,0.013521214664279428
갑자기 외인들 사들이는 이유가 뭘까요,2025-03-18 00:15:42+00:00,toss,삼성전자,371827.0,0.01352043220921965
나가야겠다,2025-03-18 00:15:34+00:00,toss,삼성전자,371835.0,0.013519180375304597
6만,2025-03-18 00:15:21+00:00,toss,삼성전자,371848.0,0.013517146392391885
59라인에 시체들 많니봄,2025-03-18 00:15:14+00:00,toss,삼성전자,371855.0,0.013516051297578649
오늘도 평안해,2025-03-18 00:15:09+00:00,toss,삼성전자,371860.0,0.013515269141316167
지금 타기 늦었나요,2025-03-18 00:15:08+00:00,toss,삼성전자,371861.0,0.013515112715495247
익절 나이쓰,2025-03-18 00:15:08+00:00,toss,삼성전자,371861.0,0.013515112715495247
오늘함더가보자,2025-03-18 00:14:49+00:00,toss,삼성전자,371880.0,0.01351214096886369
,2025-03-18 00:14:38+00:00,toss,삼성전자,371891.0,0.013510420782643402
6만,2025-03-18 00:14:31+00:00,toss,삼성전자,371898.0,0.01350932623270703
오 이번에 진짜 6만 넘으려나,2025-03-18 00:14:27+00:00,toss,삼성전자,371902.0,0.013508700815414363
북달,2025-03-18 00:14:26+00:00,toss,삼성전자,371903.0,0.013508544465615282
사랑해,2025-03-18 00:14:17+00:00,toss,삼성전자,371912.0,0.013507137398852781
심장쫄깃하누,2025-03-18 00:14:11+00:00,toss,삼성전자,371918.0,0.013506199435768631
외인 무지사네,2025-03-18 00:14:10+00:00,toss,삼성전자,371919.0,0.013506043114920537
"오늘도 익절하고 도망치시는분들 부럽습니다
전 아직도 멀었네요",2025-03-18 00:14:10+00:00,toss,삼성전자,371919.0,0.013506043114920537
오늘  느낌 좋네요 6만 가겠는데요,2025-03-18 00:14:10+00:00,toss,삼성전자,371919.0,0.013506043114920537
,2025-03-18 00:14:05+00:00,toss,삼성전자,371924.0,0.013505261537818534
신기해 팔면 올라,2025-03-18 00:13:52+00:00,toss,삼성전자,371937.0,0.013503229649017805
머선일이고,2025-03-18 00:13:48+00:00,toss,삼성전자,371941.0,0.013502604513967837
"한번더 분할익절  
더 올라가즈아",2025-03-18 00:13:48+00:00,toss,삼성전자,371941.0,0.013502604513967837
"몇주 사려고 하는데 왜 이가격도 높다고 생각이 드는지 
5만에서 5만9천을 왔다갔다하니 여기가 고점같아",2025-03-18 00:13:41+00:00,toss,삼성전자,371948.0,0.013501510597268333
본전이라도 가자 제발,2025-03-18 00:13:19+00:00,toss,삼성전자,371970.0,0.013498073150282003
요시,2025-03-18 00:12:58+00:00,toss,삼성전자,371991.0,0.013494792767287343
야호 평단 또왔다 또 안판다,2025-03-18 00:12:43+00:00,toss,삼성전자,372006.0,0.013492450124681076
푸근,2025-03-18 00:12:32+00:00,toss,삼성전자,372017.0,0.01349073244523739
,2025-03-18 00:12:04+00:00,toss,삼성전자,372045.0,0.013486361156960478
탑승 안한 사람없제,2025-03-18 00:12:03+00:00,toss,삼성전자,372046.0,0.013486205065720763
불굴의 삼전 가자,2025-03-18 00:11:10+00:00,toss,삼성전자,372099.0,0.013477934814743624
독기 품고 빅테크들 발라버려 삼전 고,2025-03-18 00:11:00+00:00,toss,삼성전자,372109.0,0.013476374958855687
이제 가나,2025-03-18 00:10:53+00:00,toss,삼성전자,372116.0,0.013475283167149786
익절하고 갑니다,2025-03-18 00:10:47+00:00,toss,삼성전자,372122.0,0.013474347416088241
,2025-03-18 00:10:47+00:00,toss,삼성전자,372122.0,0.013474347416088241
"그만 팔면 올라갈텐데  
젭발 다들 그만",2025-03-18 00:10:45+00:00,toss,삼성전자,372124.0,0.013474035513508058
"12 이 정도도 고마워 조금 더 올라가보자 
아침부터 너로 인해 설렌다",2025-03-18 00:10:25+00:00,toss,삼성전자,372144.0,0.01347091688477218
10주 추매,2025-03-18 00:10:16+00:00,toss,삼성전자,372153.0,0.013469513737345215
삼전은 이제 6만부터 시작이야,2025-03-18 00:09:58+00:00,toss,삼성전자,372171.0,0.013466707880936795
삼전은 개미 나가고 기관 외인 들어오는 지금 사고 개미 다시 우르르 들어올 때 팔아야 정답,2025-03-18 00:09:42+00:00,toss,삼성전자,372187.0,0.0134642142770404
호가창 미쳤다,2025-03-18 00:09:41+00:00,toss,삼성전자,372188.0,0.01346405844212883
넌 할 수 있어,2025-03-18 00:09:25+00:00,toss,삼성전자,372204.0,0.013461565328823838
오늘 6만 안착 가능한가용,2025-03-18 00:09:17+00:00,toss,삼성전자,372212.0,0.01346031894529351
이제 삼성의 시대가 오는건가,2025-03-18 00:09:15+00:00,toss,삼성전자,372214.0,0.013460007367442689
퐈이야,2025-03-18 00:09:09+00:00,toss,삼성전자,372220.0,0.013459072677163736
전고점 돌파가 관건이네 올라가자,2025-03-18 00:09:03+00:00,toss,삼성전자,372226.0,0.013458138051791574
오늘 개인 겁나 팔겟네,2025-03-18 00:09:01+00:00,toss,삼성전자,372228.0,0.013457826524423816
와 드디어 내 평단보다 위야,2025-03-18 00:08:51+00:00,toss,삼성전자,372238.0,0.013456268995749617
삼전 화이팅,2025-03-18 00:08:47+00:00,toss,삼성전자,372242.0,0.013455646034753653
애국주가즈아 받아내야오르징  모듀힘내서 엉차엉차,2025-03-18 00:08:38+00:00,toss,삼성전자,372251.0,0.013454244477957384
고고,2025-03-18 00:08:27+00:00,toss,삼성전자,372262.0,0.013452531662348912
5폭등후 다음날오른거 공식100 맞네요,2025-03-18 00:08:20+00:00,toss,삼성전자,372269.0,0.013451441802313318
숫자구경하다가 말지말고 수익나믄 가족들과함께 즐겁게 쓰시자고요들,2025-03-18 00:08:16+00:00,toss,삼성전자,372273.0,0.01345081906479336
"59가 벽이라고 
이거깨면 65 다이렉트",2025-03-18 00:08:15+00:00,toss,삼성전자,372274.0,0.013450663384918071
삼성전자 ADR 출시해도 괜찮을거 같은데,2025-03-18 00:08:13+00:00,toss,삼성전자,372276.0,0.013450352030573005
기영이 완성되네,2025-03-18 00:08:11+00:00,toss,삼성전자,372278.0,0.01345004068343512
오늘도 외인은 사들이고 개인은 다 던지겠지,2025-03-18 00:08:04+00:00,toss,삼성전자,372285.0,0.013448951025206783
가즈아,2025-03-18 00:07:52+00:00,toss,삼성전자,372297.0,0.013447083245052123
59  60만 순삭이네,2025-03-18 00:07:52+00:00,toss,삼성전자,372297.0,0.013447083245052123
우리 제발 그만 보자그때가 빨리 왔음 좋겠다,2025-03-18 00:07:41+00:00,toss,삼성전자,372308.0,0.013445371341116667
외국인 순매수 낯설다 너,2025-03-18 00:07:37+00:00,toss,삼성전자,372312.0,0.013444748884630061
어제 나 잘참았다 오늘은 어쩌지,2025-03-18 00:07:30+00:00,toss,삼성전자,372319.0,0.013443659655118057
6만전자 되는거야,2025-03-18 00:07:25+00:00,toss,삼성전자,372324.0,0.01344288168806552
가즈아,2025-03-18 00:06:48+00:00,toss,삼성전자,372361.0,0.013437126130923722
"30주만 매도해서 순환매 하려고 했더니 60주나 매도해버려서 짤짤이만 먹고있네요 

다들 수익보셔서 축하드리고 성투하세요 6만까지 보고있기 때문에 평단손해 조금 보더라도 진입 해두겠습니다",2025-03-18 00:06:34+00:00,toss,삼성전자,372375.0,0.013434948995212248
,2025-03-18 00:06:30+00:00,toss,삼성전자,372379.0,0.0134343270212305
6만 가면 눈물 나올 듯,2025-03-18 00:06:22+00:00,toss,삼성전자,372387.0,0.013433083159648931
가즈아,2025-03-18 00:06:16+00:00,toss,삼성전자,372393.0,0.01343215033904171
100주 우선 매도 10,2025-03-18 00:05:50+00:00,toss,삼성전자,372419.0,0.013428108864886438
가자  딱딱구리야,2025-03-18 00:05:38+00:00,toss,삼성전자,372431.0,0.013426243979275252
여기서 1억만들께요 고마워요 삼전,2025-03-18 00:05:37+00:00,toss,삼성전자,372432.0,0.01342608858383219
,2025-03-18 00:05:33+00:00,toss,삼성전자,372436.0,0.013425467020045163
뭔가 잇는듯,2025-03-18 00:05:14+00:00,toss,삼성전자,372455.0,0.013422514984998635
영차영차 애국주 가즈아 어제 매도 59에도 엄청크네요 6은 무리겠네요,2025-03-18 00:05:13+00:00,toss,삼성전자,372456.0,0.01342235963271498
시체들이 너무많아 어제 너무 올라서 단타도 힘들고,2025-03-18 00:04:59+00:00,toss,삼성전자,372470.0,0.013420184889529278
6만 가자,2025-03-18 00:04:47+00:00,toss,삼성전자,372482.0,0.013418321104393801
10만가즈아,2025-03-18 00:04:41+00:00,toss,삼성전자,372488.0,0.013417389308893711
혀깨물어서 피납니다,2025-03-18 00:04:36+00:00,toss,삼성전자,372493.0,0.013416612862071851
"내일 또 이만큼 다음날 또 이만큼 하다보면
6만 되겠지
욕 하는 사람들은 안사면되고",2025-03-18 00:04:15+00:00,toss,삼성전자,372514.0,0.013413352276046819
그래가는거야,2025-03-18 00:04:12+00:00,toss,삼성전자,372517.0,0.013412886542734044
외인만 따라댕기면 돈 번다,2025-03-18 00:04:11+00:00,toss,삼성전자,372518.0,0.013412731301890034
즐거웠다 반년동안 빠빠이,2025-03-18 00:04:10+00:00,toss,삼성전자,372519.0,0.013412576062842784
갸미들 들러붙었으니 수익실현 가쥬아,2025-03-18 00:04:09+00:00,toss,삼성전자,372520.0,0.013412420825592271
잘한다 계속 그렇게 올라가는거야,2025-03-18 00:04:04+00:00,toss,삼성전자,372525.0,0.013411644666290062
지금 던질까 또 내려가면 후회할듯한데,2025-03-18 00:03:55+00:00,toss,삼성전자,372534.0,0.01341024769273096
가즈아,2025-03-18 00:03:53+00:00,toss,삼성전자,372536.0,0.013409937273923495
오늘이그날인건가 6자,2025-03-18 00:03:43+00:00,toss,삼성전자,372546.0,0.013408385287665876
