content,timestamp,platform,stock_name,delta_seconds,weight
개잡주,2024-10-24 04:48:01+00:00,toss,삼성전자,12917890.0,1.1681429946890173e-65
삼전특 일단 자리잡으면 꿈쩍도 안함,2025-01-27 12:06:51+00:00,toss,삼성전자,4683560.0,2.869597745214948e-24
58인데 가망있을까요,2024-11-13 05:39:09+00:00,toss,삼성전자,11186822.0,5.87228496254872e-57
본다면 어디서 볼수 있을까용,2024-05-04 05:02:02+00:00,toss,삼성전자,27864249.0,8.68516300180891e-141
오늘 가나,2024-06-13 01:53:57+00:00,toss,삼성전자,24419534.0,1.7940418083307274e-123
5900원 대기 걸어놨는데 풀어야겟다,2025-03-17 23:58:15+00:00,toss,삼성전자,407276.0,0.008970242285832
그래 이럴려고 내려간거엿지,2024-05-20 06:53:47+00:00,toss,삼성전자,26475144.0,8.340512650983397e-134
"이건희회장님이생존해있다면
이재용까라 임원들보따리싸서
당장나가야할판이다",2024-05-24 03:32:21+00:00,toss,삼성전자,26141630.0,3.959311862922322e-132
줄다리기가 심하네,2024-10-10 03:00:36+00:00,toss,삼성전자,14133935.0,9.015236112864149e-72
아 진짜 외쿡인넘들 시작부터 왜케 파냐  디지고 싶냐 진짜 맞짱뜨고싶냐 진짜,2024-12-05 00:17:15+00:00,toss,삼성전자,9305336.0,1.6834600391556667e-47
삼성이 어서 포지션을 안정적으로 잡아야할텐데,2024-09-28 14:40:22+00:00,toss,삼성전자,15128749.0,9.005095524101578e-77
"외인이 왜 이렇게 쏟아 붓지  뭐가 또있나  전야제 장세인가  트럼프
00 되나  뭔일인지  우리나라 부도라도 난듯 00이네",2024-11-14 07:24:53+00:00,toss,삼성전자,11094078.0,1.7178691424309505e-56
마지막에 6만원 긁어줘라,2024-11-26 05:39:48+00:00,toss,삼성전자,10063583.0,2.5991504720166557e-51
,2024-10-21 00:03:54+00:00,toss,삼성전자,13194137.0,4.774466543818091e-67
외국인들 돌아와  사랑은 돌아오는거야,2024-11-21 03:53:08+00:00,toss,삼성전자,10501983.0,1.6262565231834555e-53
오른다 알지,2025-01-08 09:08:37+00:00,toss,삼성전자,6335854.0,1.420600198471146e-32
이제부터 올라가자,2024-10-28 02:23:37+00:00,toss,삼성전자,12580954.0,5.769309675687476e-64
"외국인 소진율 최소치 48 현재 504
조심스럽게 구매 타이밍 보고 있습니다",2025-01-20 01:13:39+00:00,toss,삼성전자,5327552.0,1.662489253318661e-27
배당주 주워가장,2024-04-22 03:18:37+00:00,toss,삼성전자,28907254.0,4.966545376054976e-146
삼성은 개미들이 파는게 호재다 다른게 호재가 아니야,2024-03-26 04:39:10+00:00,toss,삼성전자,31235221.0,9.871808996635792e-158
오늘도 나가리,2025-01-14 00:04:05+00:00,toss,삼성전자,5850126.0,3.926549785673133e-30
그래도 하닉은 23퍼 빠졌던데 버티는것만해도 장하다,2024-11-01 00:37:35+00:00,toss,삼성전자,12241716.0,2.9263268093060633e-62
삼전 오늘 날라가나,2025-01-06 06:07:13+00:00,toss,삼성전자,6519538.0,1.6950162504333566e-33
삼성전자A005930,2023-05-26 01:08:27+00:00,toss,삼성전자,57599864.0,2.9582100591558624e-290
"1956년생 사생아 이학신 주가 조작
전 엘지화학 저능아 이사 난봉꾼",2024-01-02 04:09:31+00:00,toss,삼성전자,38494600.0,3.196818795707725e-194
그 이름하여 삼쪽이,2024-11-13 10:32:51+00:00,toss,삼성전자,11169200.0,7.200872163551172e-57
힝,2025-03-07 01:04:16+00:00,toss,삼성전자,1353715.0,1.568465833931959e-07
장사 잘하네 삼성,2024-04-04 23:38:44+00:00,toss,삼성전자,30389247.0,1.7649518238712525e-153
농담이 아니라 이제는 무서울정도네 뭔일있나,2024-10-11 09:15:55+00:00,toss,삼성전자,14025016.0,3.18027454669212e-71
4만무새 멸종 직전이네,2024-11-21 03:57:40+00:00,toss,삼성전자,10501711.0,1.6313842868902164e-53
으이구,2024-02-21 03:45:28+00:00,toss,삼성전자,34176043.0,1.630004465254881e-172
오를일만남았어 묵은지메타로 돌격,2024-06-14 01:45:47+00:00,toss,삼성전자,24333624.0,4.849132250897073e-123
가쟈,2024-04-03 08:13:07+00:00,toss,삼성전자,30531184.0,3.4141178243816123e-154
이제 미국기업 하청도 못받네,2025-01-13 00:30:31+00:00,toss,삼성전자,5934940.0,1.4712576873658277e-30
와 개인 1200만주 매수 실환가,2024-11-13 06:40:01+00:00,toss,삼성전자,11183170.0,6.125818239908939e-57
"미국주식 접고 삼성왔다
엔비디아테슬라 있다가 테슬라에 자금 반 놔두고 진입했다

내가 드디어 삼성주주가 된거야",2024-10-10 01:56:50+00:00,toss,삼성전자,14137761.0,8.62472984420401e-72
"삼성전자 곧 HBM3E 인증 트렌드포스 3분기 출하 시작
httpstossinvestcomulBsPbAC",2024-07-16 11:39:28+00:00,toss,삼성전자,21533203.0,5.782803283617855e-109
오늘도 떨구냐,2024-12-27 00:04:28+00:00,toss,삼성전자,7405303.0,5.981719514203233e-38
눈물겨운 국장 수호 지긋지긋하면 개추,2024-12-10 04:16:58+00:00,toss,삼성전자,8858953.0,2.951020208607229e-45
삼성 갭 메꾸고 드디어 가나연,2024-12-03 04:16:21+00:00,toss,삼성전자,9463790.0,2.6898299667591035e-48
와씨대한민국 주식은 장기보유하면 전부 호구냐,2024-07-22 03:09:14+00:00,toss,삼성전자,21045417.0,1.636900606345354e-106
가자,2024-08-05 02:40:58+00:00,toss,삼성전자,19837513.0,1.930278691044597e-100
개미털기같은데,2025-03-19 00:25:50+00:00,toss,삼성전자,319221.0,0.0248552197051404
종목정보거래량보기하면 현황정보가능,2023-05-31 09:17:26+00:00,toss,삼성전자,57138525.0,6.165603042540242e-288
"작은 손 개미들이 떠나고 콘 손들이 물량 잡고 기다려야 주가가 오르는 법입니다
1분기만에 삼전주주 600만애서 450만으로 줄고 곧 400만 이하로 떨어질 것으로 예상됩니다 이번주내로 9만 돌파 예상해 봅니다",2024-04-02 03:51:01+00:00,toss,삼성전자,30633310.0,1.0469752022249168e-154
,2023-10-30 07:35:31+00:00,toss,삼성전자,44011840.0,5.915608394664696e-222
진짜 앞으로 1억주는 더 풀릴거같은데,2024-10-22 06:09:16+00:00,toss,삼성전자,13085815.0,1.6726747769472903e-66
망했다오늘 다 털렸네,2024-09-03 05:52:13+00:00,toss,삼성전자,17320438.0,8.666419901711881e-88
"5분도 안되는 시간 투자해서 찾아봤다
국회 증언법  국회가 요구시 기업기밀도 제출해야 함 거부도 못함 백날 열심히 해 봐라 국회요구기업기밀 유출",2024-12-16 02:01:14+00:00,toss,삼성전자,8348697.0,1.083434844338362e-42
,2025-01-05 14:25:52+00:00,toss,삼성전자,6576019.0,8.815946142061049e-34
저는 더 매입예정 떨어질때마다 모읍니다,2024-12-22 02:27:21+00:00,toss,삼성전자,7828730.0,4.450884292427504e-40
진짜 9만 갈듯,2024-07-05 06:23:11+00:00,toss,삼성전자,22502580.0,7.753720739250102e-114
"669에사서 물타서 66 만들었다가
도저히 안될거같아서 59에 탈출
22만원 달성
국장은 포기",2024-10-23 00:45:36+00:00,toss,삼성전자,13018835.0,3.6315352380490764e-66
오늘 미국뉴스에서호재잇든데 삼전,2024-12-18 00:40:08+00:00,toss,삼성전자,8180763.0,7.567153411834007e-42
뭐지 왜 이리 떨어졋지 분명 내가 봤을때 7만전자엿는데,2024-11-19 00:30:39+00:00,toss,삼성전자,10686932.0,1.9121962089079095e-54
한강 물 아직 따뜻하냐,2024-09-19 02:32:00+00:00,toss,삼성전자,15950051.0,6.701428906321596e-81
구매대기수 뭐임,2024-09-30 06:14:00+00:00,toss,삼성전자,14986331.0,4.6812350512547235e-76
뭔일이래,2024-03-28 00:13:43+00:00,toss,삼성전자,31078348.0,6.066353894374962e-157
않나여,2025-01-17 00:52:32+00:00,toss,삼성전자,5588019.0,8.156554714799273e-29
"삼쪽이 여러분 고생 했습니다 
10만 전자 출발 합니다",2025-03-17 00:38:44+00:00,toss,삼성전자,491247.0,0.0033940575135259
시드가 없어 다음 저점 잡겠습니다,2025-01-08 06:18:46+00:00,toss,삼성전자,6346045.0,1.2625431608590356e-32
진짜 조졌네,2024-11-13 02:10:40+00:00,toss,삼성전자,11199331.0,5.08077458122718e-57
젠슨황 삼전 하닉 줘도안쓴다선언,2025-01-07 03:11:10+00:00,toss,삼성전자,6443701.0,4.07730154517897e-33
625 깨지면 622까지는 직행버스,2024-09-30 03:02:56+00:00,toss,삼성전자,14997795.0,4.0995482707307635e-76
내일은 무조건 판다,2025-02-10 05:14:42+00:00,toss,삼성전자,3498689.0,2.592042113226148e-18
"또또
초반에만 올리고 떨어뜨리는거 아니지",2024-11-07 00:30:57+00:00,toss,삼성전자,11723714.0,1.1751387519488853e-59
"기관이 심폐 소생술 중인데 과연
매주 금욜 한개씩 줍는중",2024-10-14 23:49:03+00:00,toss,삼성전자,13713428.0,1.1713300934425576e-69
"이제명  이제 윤석열 대통령 아니야 
httpsblognavercomnycnews223681673709 

윤석열 대통령 비상계엄령 선포
httpsblognavercomnycnews223681650256",2024-12-04 00:09:35+00:00,toss,삼성전자,9392196.0,6.160218461784393e-48
"토스증권 국장 쓸만한가요

토스로는 미장만하고 미래에셋으로 국장하는데
그냥 토스로 다 옮길까 하는데 어떠신가요",2025-02-22 02:07:23+00:00,toss,삼성전자,2473128.0,3.704097140422035e-13
원화출금해서 어디갈라고,2025-01-06 00:32:11+00:00,toss,삼성전자,6539640.0,1.3431670439775596e-33
혹시나 하고 왔는디 역시나군요 삼전은걍 다 던지는게 답인듯하네요,2024-09-27 01:15:12+00:00,toss,삼성전자,15263459.0,1.893916804439752e-77
상성은 이정도 가격 이면 들어왔다 쫌 오르면 나가야지,2024-03-15 05:18:27+00:00,toss,삼성전자,32183264.0,1.6943574502344006e-162
내일의 고점이다,2024-11-13 00:54:41+00:00,toss,삼성전자,11203890.0,4.81963174110261e-57
"800원대에 매도벽 치는거다

코스피 올라가는거 막으려고",2024-03-28 00:17:14+00:00,toss,삼성전자,31078137.0,6.08118682155775e-157
내예상이 틀리지 않았어오후되면 66층 갈거란 예상,2023-08-24 02:26:01+00:00,toss,삼성전자,49819210.0,3.810008764972355e-251
너도 던진다잘살아라,2024-11-07 01:28:32+00:00,toss,삼성전자,11720259.0,1.2230829180651652e-59
"투입대기

응 아직이야",2025-02-27 02:21:11+00:00,toss,삼성전자,2040300.0,5.550303936549678e-11
오 많이 올랐네,2024-12-10 02:33:49+00:00,toss,삼성전자,8865142.0,2.747026350541832e-45
주주한테 빼빼로라도 돌려라,2024-11-11 05:25:52+00:00,toss,삼성전자,11360419.0,7.874300655647163e-58
마지막 개미털기,2024-10-14 05:23:10+00:00,toss,삼성전자,13779781.0,5.4344074569242285e-70
꺼억,2024-03-19 07:54:07+00:00,toss,삼성전자,31828324.0,1.0306969762986522e-160
걍 포기할래,2025-01-03 05:21:27+00:00,toss,삼성전자,6781484.0,8.174995012108062e-35
또나락가,2024-10-24 00:03:50+00:00,toss,삼성전자,12934941.0,9.58932844477056e-66
"에라이 미장으로 갑니다 
아무쪼록 이 동네도 좋은 소식 있기를
100주는 남겨두는 애국심",2024-11-25 04:39:31+00:00,toss,삼성전자,10153600.0,9.1697160177823e-52
"삼성전자A005930 
살면서 삼성주식은 이번이 첨이네요
국민주 화이팅 이제 오르자",2024-09-19 00:37:13+00:00,toss,삼성전자,15956938.0,6.187988814578056e-81
10만전자를 위하여,2024-04-05 03:57:57+00:00,toss,삼성전자,30373694.0,2.1130554251306185e-153
"아무리 개미심장이라지만
너무 헐값에 삼성을 팔아 넘기는 듯
이러다 나중에 팔만 전자 십만 전자 외치면서
동학개미 운운하며
 외국인들한테 비싸게 사주겠지
 과거의 나",2023-05-30 03:28:48+00:00,toss,삼성전자,57245843.0,1.780473726663439e-288
살 뻔,2024-10-22 00:17:57+00:00,toss,삼성전자,13106894.0,1.3105594414195452e-66
이부진이  파는 이유가 다 있다,2024-04-29 07:09:22+00:00,toss,삼성전자,28288609.0,6.393055221984189e-143
외국인 매수아닌가요 외국인 매도라고 떨어진다는 사람은 뭐지,2024-01-11 09:45:17+00:00,toss,삼성전자,37696854.0,3.2706446734205873e-190
84층에 들어갔었는데 개물렸거든요 이거 그냥 손해감수하고 던질까요 아니면 안고갈까요,2024-10-28 00:30:23+00:00,toss,삼성전자,12587748.0,5.333022623821614e-64
우리나라  대표주 언젠가는 오르겠지요,2024-10-07 09:46:35+00:00,toss,삼성전자,14368776.0,5.950254613266199e-73
그래도 파란불은 아니네요,2025-03-18 06:44:23+00:00,toss,삼성전자,382908.0,0.0118929968088881
얼레 생각보다 잘 버티네,2024-12-04 00:01:16+00:00,toss,삼성전자,9392695.0,6.124742890748055e-48
힘을 내부처님 제발요,2024-12-20 08:50:01+00:00,toss,삼성전자,7978570.0,7.857186789643396e-41
삼또속,2024-11-27 04:30:51+00:00,toss,삼성전자,9981320.0,6.734898273960822e-51
"바닥인 줄 알고 샀는데 
알고보니 지하실이 있네",2024-10-16 05:24:27+00:00,toss,삼성전자,13606904.0,4.01909439257736e-69
"외국인들이 오전  순매수로 돌아섰기 때문에 오늘의 낙폭은 많이 회복될 것으로 예상합니다
외인 특성상 쭉 올리고 개미 털어먹고 또 쭉 올리고 털어먹고를 반복하는데요
오늘은 숨 고르고
8만전자는  내일을 예상합니다
단타 치는거 아니면 일희일비 의미 없습니다 
삼전은 단타 칠 종목도 아니고요",2024-01-03 00:16:16+00:00,toss,삼성전자,38422195.0,7.39036424261248e-194
갤럭시북4 울트라 RTX4070탑재된 거 괜찮음,2024-09-24 01:50:08+00:00,toss,삼성전자,15520563.0,9.660800508794704e-79
우후 3만 전자 가쟈,2024-11-13 11:00:06+00:00,toss,삼성전자,11167565.0,7.338436166734995e-57
계속 신경쓰여서 그냥 손절,2024-10-21 00:38:34+00:00,toss,삼성전자,13192057.0,4.890802122146695e-67
떨어지면사야겠어요,2024-11-15 02:06:46+00:00,toss,삼성전자,11026765.0,3.7440589371782684e-56
이 녀석 뭐야,2023-12-22 00:11:03+00:00,toss,삼성전자,39459308.0,4.524376610886359e-199
걸린거 사져땅,2024-09-19 00:38:49+00:00,toss,삼성전자,15956842.0,6.194868178866596e-81
내일 크게 오름,2024-09-19 14:26:38+00:00,toss,삼성전자,15907173.0,1.1007687819920082e-80
살게요,2024-10-08 03:27:50+00:00,toss,삼성전자,14305101.0,1.243373294053034e-72
전기차 할꺼야 말꺼야,2023-08-08 02:30:07+00:00,toss,삼성전자,51201364.0,4.299825166133177e-258
"현대마린이나 더살껄갸는 30프로수익인디
야는 마이너스라니",2025-02-06 01:55:32+00:00,toss,삼성전자,3856239.0,4.134250384482834e-20
어쩌다 이런 개잡주를 알아서 개잧됫네,2024-08-08 01:22:38+00:00,toss,삼성전자,19583013.0,3.671796863590154e-99
오늘 국장 어쩔,2024-02-20 23:25:17+00:00,toss,삼성전자,34191654.0,1.360564767632007e-172
"벌써 2년이나 됬네요
2년전에 삼성전자
59500원부터
매수 시작해서
5800원대까지  계속줍줍하다가

6600원부터  분할매도해서
7만1천원까지 올랐을때
싹  매도 했어요

아직은 매수 절대 아니고요
6초반에 조금씩
분할 매수
들어가면됩니다
미국 경기침체올거 같아요
경기침체올시  5만초반까지
떨어질겁니다",2024-09-06 01:12:21+00:00,toss,삼성전자,17078030.0,1.4332344427609718e-86
체결강도 194 77층 뚫겠드아,2024-03-20 06:01:57+00:00,toss,삼성전자,31748654.0,2.5917717906912143e-160
오늘 종가 6만전자,2024-10-17 05:57:20+00:00,toss,삼성전자,13518531.0,1.1177381751578094e-68
엔비디아가 폭락하는데 삼전이 버틸리가,2024-10-16 03:04:52+00:00,toss,삼성전자,13615279.0,3.647798122318109e-69
이러면 종가엔 얼마나 더 던지려나,2024-10-21 00:20:24+00:00,toss,삼성전자,13193147.0,4.8294886015034e-67
외인 빼면 안좋은거 누가 몰라 어차피  연기금이 방어해줘더 떨어지믄 더 사면 된다 단타로 먹고갈예정,2024-12-08 11:17:40+00:00,toss,삼성전자,9006511.0,5.3488886735663655e-46
걍 정치 무관하게 무능한거,2024-12-16 05:06:12+00:00,toss,삼성전자,8337599.0,1.2319342310815717e-42
"시가총액은 아직 삼전이 탑 
근데 상승세 타고 있는 하닉이 삼전 시총 반절 따라갔다고함",2025-01-22 03:53:53+00:00,toss,삼성전자,5145138.0,1.3730081799821972e-26
이재용 기자회견안하나,2024-11-13 00:46:51+00:00,toss,삼성전자,11204360.0,4.793485018097842e-57
내가사면 떨어지는거같아서 사기도 무섭다,2024-11-13 05:30:54+00:00,toss,삼성전자,11187317.0,5.838737853534132e-57
코스피 코스닥 없애라,2024-11-07 00:07:23+00:00,toss,삼성전자,11725128.0,1.156063253887162e-59
"일주지표상승월지표하락
단기박스권 상향돌파 시도중
반도체사이클 오르는시기
매출영업이익 내년상반기급상승
선주가반영으로 올하반기 시장 큰이슈
없으면 10만전자 도달해있을듯
1차목표10만 2차 12만",2024-08-13 02:06:16+00:00,toss,삼성전자,19148395.0,5.617079634135647e-97
지금이라도사자,2025-03-21 00:03:12+00:00,toss,삼성전자,147779.0,0.1807925400623148
그만좀팔아 동학개미들아,2024-07-11 01:38:45+00:00,toss,삼성전자,22001246.0,2.5674017528786823e-111
자사주매입 10조원,2024-11-18 02:16:46+00:00,toss,삼성전자,10766965.0,7.572548371696549e-55
어차피 장 막판에 내릴 거잖아,2024-11-15 00:29:23+00:00,toss,삼성전자,11032608.0,3.4992301440021105e-56
아직 미국한테 반도체법 보조금 받지도 못했는데 트럼프가 보조금 재검토한다고 해서 당분간 또 떨어지겠군요,2024-11-27 00:02:36+00:00,toss,삼성전자,9997415.0,5.590216316334932e-51
세력형이야,2025-03-12 02:24:43+00:00,toss,삼성전자,916888.0,2.46156132934292e-05
"자자 오늘까지 떨어지면 신용매수 한 사람들 

진짜 큰일난거 알고 계시죠",2024-11-14 01:27:38+00:00,toss,삼성전자,11115513.0,1.3404352495684268e-56
"개미들 들락날락하는거지
한두번만  털면 올라갈듯
버거형들 부탁해요",2024-04-11 06:50:47+00:00,toss,삼성전자,29844924.0,9.611765596125013e-151
"어차피 나중에 아들한테 물려줄거니
천천히 주어담어",2024-10-08 00:29:05+00:00,toss,삼성전자,14315826.0,1.098225988280437e-72
원달러에 연동  환율 1300원가즈아,2025-02-19 05:18:21+00:00,toss,삼성전자,2720870.0,2.1056840442626612e-14
삼성주가 갈수록 망해가는 느낌,2025-01-31 05:03:13+00:00,toss,삼성전자,4363378.0,1.1674382993989385e-22
어쩜좋아 내돈,2024-11-13 09:49:49+00:00,toss,삼성전자,11171782.0,6.988863078152282e-57
이제 시작이에요,2024-08-05 03:25:33+00:00,toss,삼성전자,19834838.0,1.9909761381339323e-100
생활비,2024-10-02 07:26:34+00:00,toss,삼성전자,14809177.0,3.637768340930914e-75
힝,2024-09-25 03:59:25+00:00,toss,삼성전자,15426406.0,2.872755037771439e-78
일주일 수익금,2024-08-26 04:51:17+00:00,toss,삼성전자,18015294.0,2.786806287201015e-91
와 이게 여기까지 내려오네,2023-08-16 05:09:30+00:00,toss,삼성전자,50500601.0,1.4317777603789607e-254
최저점이라 기사뜨는거 보니 더떨어지겠네,2024-09-12 03:15:13+00:00,toss,삼성전자,16552258.0,6.297090027643796e-84
근들근들,2025-01-22 05:45:06+00:00,toss,삼성전자,5138465.0,1.483253344215656e-26
"찐으로 던지고 싶다 여기서 손해본거 닉스가 도와주니 다행이지 
진짜 6만 근처까지만 와라 손절쳐버리게",2024-12-16 05:13:22+00:00,toss,삼성전자,8337169.0,1.2380806675058589e-42
삼성전자가 신저가라서 한번 들어와 봤더니  수익이 괜찮네요  5590원에 들어왔는데 익절만 했어요,2024-10-29 07:46:24+00:00,toss,삼성전자,12475187.0,1.9623101609055846e-63
"오늘또 7만전자 가겠네요악재많이떳네요
하루만에",2024-06-25 23:42:37+00:00,toss,삼성전자,23304214.0,7.245219696731126e-118
"좀 팔아 주시이소
토종만 살아 브러",2024-10-24 06:12:37+00:00,toss,삼성전자,12912814.0,1.238827420838349e-65
실적도 좋은데 누가 주가를 붇잡는겨 앤비 하이닉스는 다올랐는데 4년 기다리 주주는 절데 못떠나지 하이닉스 주주들 배터지게 먹고 이리로 숫가락들고 오겠네,2024-08-16 13:19:54+00:00,toss,삼성전자,18848777.0,1.801181125838076e-95
지금 장열려있는거에요,2025-03-05 06:25:42+00:00,toss,삼성전자,1507229.0,2.6535560639365174e-08
찐 반,2024-10-29 01:29:09+00:00,toss,삼성전자,12497822.0,1.5100507598133693e-63
,2023-08-17 02:15:51+00:00,toss,삼성전자,50424620.0,3.449835619721428e-254
,2024-08-09 00:13:21+00:00,toss,삼성전자,19500770.0,9.512129036297066e-99
기나긴 모멸과 핍박의 시간 지긋지긋하던 차였다 6만 삼전으로 돌아갈 때다,2024-11-21 04:48:08+00:00,toss,삼성전자,10498683.0,1.6895719392419819e-53
"47 되면 사줄게

기다리마",2024-11-28 08:59:34+00:00,toss,삼성전자,9878797.0,2.206320970163409e-50
와 미친듯이팔아재꼈네요 전아직탈출못했어요,2025-03-18 06:44:36+00:00,toss,삼성전자,382895.0,0.0118947863990567
이 기관 매도물량 부진이 누님꺼,2024-04-13 03:57:36+00:00,toss,삼성전자,29682515.0,6.297398642851804e-150
카즈하,2023-12-27 00:04:03+00:00,toss,삼성전자,39027728.0,6.682208221564813e-197
나 삼전주주 딱지 있는거 너무 수치스러우,2024-11-08 01:14:14+00:00,toss,삼성전자,11634717.0,3.2918315031111894e-59
,2024-10-01 22:27:42+00:00,toss,삼성전자,14841509.0,2.502167703350245e-75
"어제 삼성 150되서 일부매도 아이온큐 삿더니
웬일",2024-11-08 02:56:09+00:00,toss,삼성전자,11628602.0,3.533255064764309e-59
4만전자간다,2024-12-17 03:08:56+00:00,toss,삼성전자,8258235.0,3.086847348904104e-42
외국인형들 아직 잠 덜 깬듯,2025-02-10 00:07:14+00:00,toss,삼성전자,3517137.0,2.093688843785021e-18
"산타가 루돌프타고 오랬더니
파월이 장갑차타고 와버림",2024-12-18 22:38:08+00:00,toss,삼성전자,8101683.0,1.889873028428574e-41
난왜 이게 낚시같지,2024-11-15 04:10:26+00:00,toss,삼성전자,11019345.0,4.079808005726156e-56
"삼전
십만원이다",2024-03-04 04:41:11+00:00,toss,삼성전자,33135900.0,2.7575687915184895e-167
"삼성전자 소식을 가져왔어요

8일 오전 9시 6분 현재 삼성전자는 전 거래일 대비 149 오른 8만8400원에 거래되고 있으며 8일 오전 9시 6분 현재 삼성전자는 전 거래일 대비 149 오른 8만8400원에 거래되고 있다

 토스증권에서 기사 보기
httpstossinvestcomulBoPoKA

 앞으로 삼성전자A005930의 주가는",2024-07-08 00:11:15+00:00,toss,삼성전자,22265696.0,1.202876294082327e-112
민주당은 반도체법 도대체 왜 반대하냐,2024-12-25 15:38:13+00:00,toss,삼성전자,7522078.0,1.5482814452377235e-38
그래한번보자시볼,2024-10-25 05:50:42+00:00,toss,삼성전자,12827729.0,3.316617361341915e-65
주주들이 물타기해서 오르는거 아님,2024-10-23 06:11:04+00:00,toss,삼성전자,12999307.0,4.5524885065806484e-66
"집을 살땐 취득세
집을 팔땐 양도소득세",2023-06-22 12:47:16+00:00,toss,삼성전자,55225135.0,2.5570458098194362e-278
오늘 하루 뭐한거지 참,2025-03-10 06:31:21+00:00,toss,삼성전자,1074890.0,3.953708805480809e-06
에휴 닌 그냥 내가 숨김 처리함,2025-02-06 00:22:03+00:00,toss,삼성전자,3861848.0,3.87438540500467e-20
웃음만 나오네요,2024-12-27 06:59:04+00:00,toss,삼성전자,7380427.0,7.977497274145972e-38
오를수가 없다,2025-01-15 04:23:25+00:00,toss,삼성전자,5748166.0,1.2779645574591962e-29
530주 21퍼 이때까지 주식 번 거 다 뱉겠노,2025-02-03 03:51:48+00:00,toss,삼성전자,4108463.0,2.2314059558497988e-21
호재떴다,2025-01-30 06:14:48+00:00,toss,삼성전자,4445483.0,4.5136566034284263e-23
"외국인 매도로 바뀜
지금 방금 물린애들 드레싱으로 끝날수잇다 탈출해라
늦으면 전신마취해서 내년 후반에 깨어난다",2024-11-15 01:04:50+00:00,toss,삼성전자,11030481.0,3.586443493041496e-56
외인과 기관의 매수세로 보아 이번주 주가 상승 여력이 충분 하네요 더 참고 수익 내야겟네요,2025-03-18 01:51:34+00:00,toss,삼성전자,400477.0,0.009704646738589
6만까지 갈 수 있을까요 고수님들,2024-12-20 08:22:53+00:00,toss,삼성전자,7980198.0,7.710523121222027e-41
1430만주 외인이 던졌는데 1256만주 개미가 받음,2024-11-13 07:04:40+00:00,toss,삼성전자,11181691.0,6.231582997707377e-57
임직원은 삼전 주식을 갖고잇지 않는법,2025-02-11 15:43:41+00:00,toss,삼성전자,3374550.0,1.0905202917466725e-17
없는 돈셈치고 존버하면 승리한다 형들,2024-12-09 02:23:07+00:00,toss,삼성전자,8952184.0,1.003093218148104e-45
뭐야 뭔일이야,2024-10-07 04:54:47+00:00,toss,삼성전자,14386284.0,4.858817628024138e-73
추매했어요,2025-01-24 02:13:46+00:00,toss,삼성전자,4978345.0,9.46384379676533e-26
"더떨어져라 물타기하게 시플

httpswwnewsiscomviewNISX20240802002836644",2024-08-02 13:40:50+00:00,toss,삼성전자,20057121.0,1.5196654709459102e-101
수익실현 하락인가,2024-03-29 03:39:26+00:00,toss,삼성전자,30979605.0,1.902238691996443e-156
여러분 의견은,2023-09-20 11:48:49+00:00,toss,삼성전자,47452642.0,2.9964963027475413e-239
그럼 공포를 보게 될 것이다,2024-11-13 01:43:50+00:00,toss,삼성전자,11200941.0,4.98697476965029e-57
7만 가자요,2025-02-18 03:35:21+00:00,toss,삼성전자,2813450.0,7.211649403387002e-15
7800원 까지 오르려면 언제까지 보시고 계시나용 다들,2024-01-24 04:50:48+00:00,toss,삼성전자,36591323.0,1.179362738565776e-184
기대하세요 삼성전자,2024-10-01 15:25:25+00:00,toss,삼성전자,14866846.0,1.866201576722775e-75
멋지다,2024-10-16 03:27:18+00:00,toss,삼성전자,13613933.0,3.705071049093577e-69
,2023-06-13 07:55:44+00:00,toss,삼성전자,56020227.0,2.577292114882537e-282
개미지옥이 되어가네,2024-09-13 06:40:16+00:00,toss,삼성전자,16453555.0,1.973677130625861e-83
"뭐야 오전에 765에 털었는데
757에 다시 진입",2024-08-13 03:32:39+00:00,toss,삼성전자,19143212.0,5.964351408136355e-97
좋은 대학교는 어디일까요,2024-09-24 16:39:25+00:00,toss,삼성전자,15467206.0,1.7914928927927434e-78
아니 뭔데 갑자기,2024-06-12 05:52:10+00:00,toss,삼성전자,24491641.0,7.787223685077333e-124
외인들 따라 사,2024-11-19 03:47:02+00:00,toss,삼성전자,10675149.0,2.191595338950755e-54
"아빠 우리는 왜 미국주식 안했어
다른집들은 최소 2배먹었더라",2024-12-31 03:11:10+00:00,toss,삼성전자,7048501.0,3.718017747176265e-36
올라도 더올라야하겠네요,2024-11-15 01:56:47+00:00,toss,삼성전자,11027364.0,3.718191632850263e-56
빼길 잘 했다,2024-08-05 04:31:36+00:00,toss,삼성전자,19830875.0,2.0844251206063603e-100
"79200원 뭔데 못뚫어
뚫어 뻥",2024-03-21 05:22:09+00:00,toss,삼성전자,31664642.0,6.853111906336997e-160
5만 자리쫌보자,2024-09-30 06:44:22+00:00,toss,삼성전자,14984509.0,4.7810009957575446e-76
httpsmynacokrviewAKR20250124159003sitepopupsharecopy,2025-01-24 13:25:41+00:00,toss,삼성전자,4938030.0,1.5090832161981903e-25
왜 안가냐 너,2024-04-18 04:36:27+00:00,toss,삼성전자,29248184.0,9.601752318278066e-148
외쿡인 수십만주 풀매수때리는데 7가나요,2023-08-09 00:08:49+00:00,toss,삼성전자,51123442.0,1.0595711701854146e-257
